test_tweet,actual_label,predicted_label
rt  breaking coalition heavily bombing #isis beneath bashik mount northern #mosul #iraq -             ,2,2
  maybe you need to worry more about getting rid of the pedophiles in your church          ,2,2
 baghdadis little torch show will cost him a thousand daesh at the hands of the jordanians          ,2,2
rt  #kobane february 2015 100th anniversary of armenian genocide by the turks              ,2,2
rt  shaikh mohammad bin zayed orders stationing of #uae air force f16 squadron in jordan to fight daesh        ,2,2
  a lot of such children are the victims of daesh mortars hypocrite             ,2,2
   the lie of islams golden age                   ,2,1
the huthi of yemen have gone beyond fighting for their rights and now seek to impose their dictatorship there will be civil war in yemen  ,2,2
 look at the details of each one microbrain                  ,2,2
rt  who are the victims of islam #rt  #stopislam #billwarnerphd  #cspi #bansharia            ,2,2
    he came from mecca and he said the meccans were his favoriteshe didnt treat others same       ,2,2
                          ,2,2
rt  tmblr #atheism #atheist                      ,2,2
  what did we loose                     ,2,2
  nobody is more of a shit for brains than you making claims that you have zero data to support      ,2,2
  furthermore the entire world knows that 08 of all civilian death in afghanistan are by taliban         ,2,1
  what is vicious about the truth                   ,2,2
  and the pkk was put on the terrorist list because they were targeting civilians           ,2,1
                          ,2,2
  do you know that every time you post a tweet the us gets paid           ,2,2
  lol thats not a runway runways are flat not hilly you daesh fanboys are always good for a laugh      ,2,2
    yes i have read the entire thing obviously you saw the cover once          ,2,2
 you are right but those leaving the religion are not telling the daesh about it           ,2,2
 but regardless isis will be completely defeated i guarantee it they are too technologically backward to win a modern war      ,2,2
rt  boycott of schools begins across turkey                   ,2,2
 our creator is not an egomaniac and requires no flattery by prayer good nite            ,2,2
 its a shame that you would make the stupid statement that he is protected by the us         ,2,2
 what are you crying about                     ,2,2
   you are obviously an idiot who is completely out of touch with reality           ,2,2
   their protests were for freedom and real democracy                ,2,2
   no the russian terrorists and russians themselves are the main ones using them           ,2,2
   the russian terrorists want jews to register                 ,2,2
 sorry i dont read arabic translate please                   ,2,2
   no they dont your parallel is sick disgusting and a lie             ,2,2
  ghandi was trying to stop a religious war in imdia so he lied            ,2,2
 thats the problem with people like youyou pretend to be against homophobia at same time you defend a religion that kills them    ,2,1
 why would i care what you think of cameron                 ,2,2
  whats the matter worried about your welfare check                 ,2,2
  you are a lying bitch nothing of the kind ever happened 260 rabbis from uk wrote putin - no discrimination     ,2,1
 the old oil cliche again the us pays for every drop of oil they get from the me on the open market just like every other country,2,1
 and the civilians of raqqa didnt join them they were taken over at gun point           ,2,2
 the best you can say is that sisi is a mixed bag              ,2,2
  what nazis microbrain                      ,2,2
 this story is now ancient history and was never true to begin with             ,2,2
 oh please dont give me a link to harun yahyas silliness ive already seen it           ,2,2
    no point dividing ourselves over thisvast majority of americans understand that credit goes to kurds        ,2,2
 all are destabilized by islam                     ,2,2
rt  al jazeera caught recycling dead kid pics to slander egypt after bombing of isis positions in libya        ,2,2
 sorry obama needs to get a brain                   ,2,1
 and its clear that these pictures show a repressed impoverished area marching backwards in time           ,2,2
rt  what isis really wants how it differs from al-qaeda and why dabiq matters must read long form essay by      ,2,2
   where do you get the idea that islam forbids death by fire            ,2,2
 with the quality of argument you are producing that time is nearly up             ,2,1
rt  breaking coalition warplanes struck #isis sites in gwer area destroying several targets of the group          ,2,2
rt  #syria #kobane update 56 - #kurds push on to take 19 villages from #islamicstate in their home province of #raqqah ht    ,2,2
  also shia muslims and sunni muslims have been attacking each others institutions for years           ,2,2
       putin shelled ukraine civilian and tried to blame ukraine           ,2,2
      you talk like that when you just finished sucking putins ass          ,2,1
        russia 4th most dangerous place f media t work          ,2,2
        must suck to have to sell your soul to putin         ,2,2
  turkey makes a show of being altruistic but erdogan hates kurds              ,2,2
rt  1 today 24 february in mosul smoke over many parts of the city by coalition airstrikes the camp of al-zarqawi     ,2,2
rt  bbc news - #syria crisis #daesh #isis  imposes rules on #christians in #raqqa           ,2,2
  by victims you mean daesh terrorists and dictators                 ,2,2
rt   #islamicstatemedia                       ,2,2
  and baghdadi has displaced millions idiot                   ,2,2
 turkey is in nato they are not nato                  ,2,2
 no born out of islam like all the rest of the isis animals             ,2,2
rt  breaking egyptian official comes forward with documents that could send obama to  #teaparty           ,2,2
rt  thousands of russians march in memory of murdered putin critic               ,2,2
 and if mohammed is not an idol the why does islam demand that people be executed for insulting him       ,2,1
 and if daesh loose half their forces to air strikes while taking small villages to say not weakened is absurd       ,2,2
 lol yeah i can just see a daesh betting at a texas auction rofl            ,2,2
  what is even more disturbing is the number of people who want to watch           ,2,2
 have the done an in depth investigation of muslim lobbies                ,2,1
 no the endless muslim sectarian tension is not appropriate so stop asking people to pander to it         ,2,1
                          ,2,2
 if it was about race people would hate buddhism and hinduism and tao like they hate islam but they dont      ,2,2
  its fairly obvious that you are willing to throw women under the bus so that muslims can go on abusing them    ,2,2
 nope its directed at non believers                    ,2,2
rt  thank you for all the modernmoderate muslims for standing up to the radicals and tyrants thank you for speaking up     ,2,2
 and its not just an endless chain of revenge but an accelerating chain of revenge           ,2,2
  dubai - every minority that has lived there but muslims were wiped out            ,2,1
 did you just get that brain out of a cracker jacks box              ,2,2
 they are not muslim enough                     ,2,2
    people like blumenthal only care about their own fame as fake crusaders for justice         ,2,1
 actually if you describe it using nothing but the words from the quran and hadiths muslims will claim you are insulting it    ,2,1
 read ibn warraq on the contribution of muslims to science in his book why i am not a muslim            ,2,2
 baghdadi has a phd in islam he spent his life studying it he follows it to the letter        ,2,2
   why doesnt she know that her prophet said that most dwellers of hell were women         ,2,1
 i believe you mean well but you are incorrect about islam we will have to agree to disagree good night      ,2,2
  you are a filthy liar slavery is explicitly approved in islam and raping slave girls is explicitly approved       ,2,1
  yeap that threat is in the quran a thousand times puts me to sleep reading it         ,2,1
   are you so stupid that you dont know how to find your own hadiths and quran verses       ,2,2
   the problem is that they are forced to wear it microbrain             ,2,2
    your knowledge of islam is worse than zero because its all imam fed lies         ,2,1
    go look up the word taquiyya                 ,2,2
 can we all agree that 1397916667 tells women to stay at home              ,2,2
 i dont see your 1397916667 only something about a house and cant breath what does that have to do with 1397916667     ,2,2
     i read the whole it doesnt change 1397916667 at all            ,2,2
     i would have to do a search so lets forget that one for now        ,2,2
     i got help five professional translators that all say strike            ,2,2
     i cut out 0190277778 in arabic and stuck it into google translate          ,2,2
 apparently the iranian fascist ayatollahs run it                   ,2,2
 or i can go directly to the quran and hadith for great reasons to hate islam          ,2,2
 you are a liar the palestinians never had a country and the jews were settled not bedouins         ,2,2
rt  why deny facts straight from the palestinian horses mouth                ,2,2
     i know you cant leave country without male permission             ,2,1
  screaming in pure religious hatred allahu akbar allahu akbar allahu akbar                   ,2,1
 and from me but then i compare him to the people trying to exterminate him           ,2,1
 so with four chances to say something of substance you have missed them all blocked           ,2,2
  that blumenthal doesnt report anything to the police because he doesnt have anything            ,2,2
   and your evidence for this idiotic theory is it has emerged and unnamed officials rofl            ,2,2
   want to c a beligerent and desperate screed from one of your genocidal friends          ,2,2
 one of the places the jews settled 1500 years ago was medinathey were original settlers mohammed came and exterminated them      ,2,2
 its not in the quran shit for brains that verse was abrogated by 20 that said to make war on the unbelievers    ,2,1
 listen to me dumb shit im not advocating a roman empire we have moved beyond roman empires the muslims have moved nowhere    ,2,1
 here6                         ,2,2
 obviously you are too busy typing crap as fast as your fingers can go to look at the evidence i provide so blocked asshole  ,2,2
 no this is what muslim brutality looks like                  ,2,2
     dont look at me i didnt restart it              ,2,2
  seen it but the bible still has no concept of eternal jihad against all humanity          ,2,2
rt  ignoring the crazies is the best policy but if you really cant heres a great takedown of max blumenthal      ,2,2
 what do you want me to do hand deliver the quran to you the verse numbers are right there get a quran and look it up,2,1
 i can multitask when it comes to worry                  ,2,2
 what specific information are you talking about did you watch the video              ,2,2
 i was watching how thin the daesh were on all of their fronts for the past three months and i knew their collapse was inevitable ,2,1
 then baghdadi needs to move to nigeria                   ,2,2
 thats hiding from reality because there are people who are not regular and peace loving and they have to be dealt with    ,2,2
  these are the people that behead gays do honor killing and want to exterminate israel i could care what      ,2,1
 no i didnt do you have that evidence if they did then it is a serious problem         ,2,1
    not surprising that blumenthal is linked with neonazis               ,2,1
  in 1948 christians were 018 of the palestinians now they are 2             ,2,2
rt  now the left just blatantly supports terror#obamadestroyingamerica                  ,2,1
    they are a minority in india microbrain next door in pakistan muslim mobs are murdering        ,2,1
      doj is quoting same small sample survey you already cited           ,2,2
  no true scotsman                      ,2,1
 by it you mean unemployment of course                   ,2,2
  just like the moon landing                    ,2,2
 absolutely                         ,2,2
 do you                        ,2,2
  uh no                       ,2,2
 social justice warrior                       ,2,2
 how so                        ,2,2
sexism can work both ways  i can stop for today i got misogynist bingo before 9 am             ,2,2
halloween is a busy day for sexist assholes                   ,2,1
 i wish a bell would ring and confetti would rain down every time a sexist said it was a joke my bingo card is anticlimactic    ,2,1
 is the personification of rape culture avoid alex valbergs women                ,2,2
 yeah men never talk about shit they know nothing about like birth control or sexism for example         ,2,2
 eddie izzard is a man sorry that he doesnt fit the only narrow gender binary your feeble brain can process      ,2,1
 the fuck is hispanic culture also racist                    ,2,2
 im not sure what your interpretation of my tweet was but i def think patriarchy and not womens bodies are the prob    ,2,2
 your use of the word whore hurts women regardless of what gender you are using it to refer to       ,2,1
and hes an author you know someone who needs empathy to perform his job             ,2,2
the key to ending poverty is by giving women and girls real economic power             ,2,2
 is like the most measured evidence-based feminist lens with which to view video games and yet to them radical feminist harpy     ,2,1
rt   ever hear of minding your own business #ignorantfuck #doiknowyou               ,2,2
oh man yes                        ,2,2
at least you understand that woman  conventionally feminine  i would love to see all women embrace femininity #notsexist       ,2,1
                          ,2,2
 thank you for that dose of #oddlyspecificmisogyny                   ,2,2
rt  dc police want to talk to this man about relisha rudd if you have info call 202-727-9099  ht      ,2,2
boss mathematician vihart explains net neutrality                     ,2,2
 dont ditch the old bag till you get her marble rye amirite              ,2,1
i feel like this is necessary today                    ,2,2
#yesallwomen feel a combination of pride and rage at the popularity of #yesallwomen yes finally but why did you take so long     ,2,2
#yesallwomen because when the ups delivery man for my office when i was a 20-something sexually harrassed me he was reassigned not fired    ,2,1
#yesallwomen because the time i shouted at a strange drunk man on the bus to leave me alone everyone stared instead of speaking up   ,2,2
rt  my mother fought 2 vote at the beginning of last century incredible women must still fight 4 equality and safety in this   ,2,1
  as though being fat is in any way worse than being a misogynist shitbag stop being a horrible person      ,2,2
 thats the batman anthem if you couldnt figure it out you probably cant             ,2,1
hey  hows it feel to have everyone calling out your weak excuses feels pretty good to me         ,2,2
up next a series of positive tweets about women from                 ,2,2
                          ,2,2
hey  thought youd like to know a plagiarized version of one of your comics is going around with altered offensive dialogue     ,2,2
 great parody account a                      ,2,2
how to feminist ally set a good example for other men tell other men when theyre fucking up how to not tell women what to do ,2,1
#yesyouresexist if you only suspend your disbelief for the benefit of a story as long as it doesnt threaten the status quo     ,2,2
 your moms calling she says to get out of the basement and clean your room           ,2,2
im not a misandrist but in movies men are always shooting people oh wait that is also real life        ,2,2
 i find it pretty disgusting that you would reply about legs on a fucking tweet about the situation in gaza      ,2,2
honestly couldnt remember whether tim wise or hugo schwyzer was the shitty ally i was supposed to hate but now its easy both    ,2,2
if you are white and you are making a mockery of the iftheygunnedmedown tag stop it does not belong to you not tagging on principle  ,2,2
rt  to recap  started #nmos14 there are over 50 vigils scheduled for #mikebrown tonight because of a black fem      ,2,1
rt  each day county prosecutor bob mcculloch delays indicting #darrenwilson he is endangering citizens and delaying the reb        ,2,2
chortle  that blind date last night is why i dont do blind dates all she did was call me sexist because i like being chivalrous ,2,1
rt  call me sexist  a misogynist this will never go down well with me your thoughts         ,2,1
 im not arguing with a mansplaining white boy who doesnt actually want to learn facts so bye         ,2,2
 you know what else has a huge impact real rape that is happening right now all over to way more people     ,2,1
rt  which speaks to how far they are from having the remotest insight into the state of being marginalized and its impact down to  ,2,2
3 male indie filmmakers at the table next to me discussing a script for a new movie it sounds sexist this is y we need more women in,2,2
rt  here is  on the #gamergate nonsense why we didnt want to talk about gamergate                 ,2,2
rt  im not sexist but                     ,2,1
 no but he did make a show of trying to answer a question about norman mailer didnt even know his fellow white dude trivia  ,2,1
rt  i wrote a piece for  about domesticintimate partner violence and its impact on black women read share please h     ,2,2
rt    done third in points for the 2012 season class 1600 multiple podium finishes in class 1600 11      ,2,1
when you encounter patriarchy hurts men too                       ,2,2
compulsory femininity is expensive and exhausting i dont want jewelry perfume makeup i carry around to reapply hair accessories etc       ,2,1
 the whole equality thing is getting out of hand ill just leave this here                    ,2,1
the old school is sexist  im not sexist im just old school              ,2,1
  do you people even hear yourselves                   ,2,2
if u ever needed an example of how the lower levels of the oppression pyramid directly contribute to violence against women see     ,2,2
 you did not just in all seriousness tweet i cant be sexist my mother is a woman                 ,2,1
 so thinking male is better than female even if the character is exactly the same is not sexist because       ,2,1
rt  seriously if just saying hello or just saying have a nice day was so innocent why dont men say it to random me         ,2,1
happy halloween dont wear a racist costume and look out for your female friends tonight big parties are stomping grounds for rapists     ,2,2
 wow that undocumented confirmation bias-stinking comment sure convinces no one                ,2,2
its pretty telling that in our beloved patriarchy the worst way to insult a woman is you do sexual things on your own terms          ,2,2
rt  if you use the word females as a man to refer to women you are bad in bed fact      ,2,2
fragile masculinity is my favorite thing its so innate and evopsychmagic and yet one false move and it is gone       ,2,2
now get the fuck off of my shit cause youre fucking sexist assuming since im a male i have to be a misogynist                          ,2,1
rt  over a cigarillo over a toy gun over a darkened hallway over loud music over skittles and iced tea over a wallet w  ,2,2
lrt i think i ruptured my spleen laughing luckily i have a font of male tears to grow a new one      ,2,2
ive eaten there ive seen that guy the old dago ordering everyone around #slurs #fuckthanksgiving                        ,2,2
the entitlement is so juicy and ripe how could they pick a woman when i am a man and so clearly available                   ,2,2
rt  first graders asked about the photo of mike brown such innocence              ,2,2
                          ,2,2
rt  too many asking protests not be disruptive thats the entire point were here to interrupt the status quo not plan aro    ,2,2
rt  this no response needed wp just read absorb act ---and re              ,2,2
 they probably just say that to get you to stop blathering on boringly about it           ,2,2
rt  also its fascinating how this sony hack is a crime but rape welllllll            ,2,2
    hindus and christians for blasphemy                  ,2,2
#miracleon34thstreet has a surprisingly progressive attitude about mental illness for 1947                ,2,2
rt   how is this not sexist but if he only took questions from male reporters it would be this pisses me off   ,2,1
nothing better than getting  s bad feminist for xmas in front of my uber catholic grandma and insufferably sexist uncle      ,2,1
rt   some good stuff here                    ,2,2
rt  men have to assume women are angry and that womens anger is inherently irrational otherwise they might have to admit w    ,2,2
 your idea that your opinions exist in a vacuum is very dangerous and unproductive            ,2,2
screw the academy awards i have much better taste than of white dudes so im going to continue to like things i like suck it  1,2,2
 who is fucking forcing you to watch youtube videos of people you dislike get a fucking life         ,2,2
rt  im not sexist but this is nothing but truth #women #females              ,2,1
 thanks                         ,2,2
pretty sure richard gilmore is cracker von patriarch                   ,2,2
lrt yes especially within the context of that quote when men want to horn in on feminism and get cookies       ,2,1
like 2 mins after posting man i wish i could read in-depth analysis that fast and form snap nonsensical opinions about its contents    ,2,2
if you dont like doing nice things for your female significant other and find it a chore to do once a year you probably dont love them,2,1
rt  dont talk to me about privilege as a kid i lived well below the poverty line no matter where i am i wont forget wome,2,2
rt    another thing u havent realized is that this post is a joke a mock of posts i see during black hist  ,2,1
                          ,2,2
rt  another bloody instant restaurant week seriously they just jumped the shark riding two other sharks powered by sh       ,2,2
rt  we took people on a journey to a special place shouldve stuck to that instead of this cooking bullshit #mkr     ,2,2
rt  maybe there will be yet another secret round where colin cooks off against pete and manu and the winner is declared the bi  ,2,2
rt  pretty adjective 1 attractive in a delicate way without being truly beautifula pretty little girl with an engaging       ,2,2
mmmm #mkr getting v boring   switching to #simpsons double ep on 11 now  mmmm          ,2,2
 they wont mind if its not perfectly presented really girls really #mkr says the girls who are all about pretty        ,2,2
why do contestants continually cook dishes they have never done or use machines they have never used  #mkr        ,2,2
  next minute this is steve and drasko in the corner #mkr  is it cooked though rofl        ,2,2
rt   and so well have whittled 18 down to 14 in just a few short months #mkr knife fight in the car park woul ,2,2
rt  cant recall ever seeing anything so unappealing in the kitchen the chicken livers arent doing much for me either #mkr     ,2,2
mmmm apple pie and icecream  i want some #mkr                 ,2,2
  #retweet  follow all who rt  followback  gain with #mkr                           ,2,2
kat and andre  the most hated #mkr team in australia what a revolting couple  #mkr2015          ,2,2
rt  as of tonight i am officially finished with this show ive seen plenty of bullshit before but this is ridiculous #m    ,2,2
rt  #mkr to stop this strategic voting perhaps announce all the scoring for each group of instant restaurants when they go     ,2,2
omg  i have a feeling im going to be overwhelmed  by my emoticons in tomorrows #mkr         ,2,2
cannot stand kat on #mkr                      ,2,1
maybe #mkr katie and nikki should open an #icecream store since its only best thing the ppl over the dinner table idk it could work 4 em ,2,1
rt  mmmm cooking wild duck on sbs1 now      #mkr #foodie tv mmmm         ,2,2
rt  asia has many flavours and not just what youll find on your plate  #flavoursofasia #mkr         ,2,2
 haaaaha good one but marge im missing the chili cook off #mkr              ,2,2
rt  your #musttweettv tonight #mkr  #theblock  #imacelebrityau #goggleboxau  and #cwc15             ,2,2
going to make some pancakesdont hve any strawberries but i hve bananas   #mkr            ,2,2
rt  the producers saw gold when kat walked in that door  #mkr             ,2,2
colin described it as a crime against cooking not sure wed be ordering that for breakfast #mkr #hungrycampers         ,2,2
i agree with you  sherri and emilie not serving anything yet oh dear lord i dont need this stress in my life #mkr #mkr2015  ,2,2
rt  ready to run playing as mkr background music  #mkr               ,2,2
rt  tonight all your favourites are backdo you mean favourites to rag on because then yes all my favourites are bac          ,2,2
cravings met  #mkr #mykitchenrules #masterchef #sammyskitchen #sammyscooking #foodporn #foodie                 ,2,2
its about harassment and street fights                     ,2,2
rt  i dont need femisnsn because men carry heavy things that i cannot like shopping boxes and a huge sense of superiori    ,2,1
 got stuck working will be making it later this week  many props to the red cross i try to donate twice a year  ,2,2
rt  063 of women know someone whos been harassed online rt  via  #svu #intimidationgame          ,2,2
 i  all of your selfies                    ,2,2
rt   eyes are bullshit they cant even tell the center pieces on both sides of this image are the same grey    ,2,2
 so happy  thanks                      ,2,2
swf looking for long walks on the beach with a lightweight nosqlkv store must have good ruby libs serverless à la sqlite would be a plus ,2,2
floss weekly open source projects and paying the bills                  ,2,2
rt  islamic state executes 5 men in mosul after their wives fail to wear new afghan-style hijab  ht       ,2,2
rt  islamic state resupply route extended to 400 km after peshmerga take #mosul #sinjar road  #isi         ,2,2
rt   #daesh destroys another church in #mosul #iraq #is #islamicstate #isil              ,2,2
rt  turkey is using blasphemy laws to protect religion—bad news for free speech             ,2,2
rt  us lead coalition airstrike hit isis convoy in girê sipî tal abyad all destroyed #twitterkurds  #rojava #kurdist       ,2,2
rt  credible reports that iranian troops and fighters from lebanons hezbollah are participating in the tikrit operation h                       ,2,2
