user.screen_name,full_text,id
Nigerianscamsss,@takeDianasbra Always! Also gotta prove to our immigrant parents we aren’t crazy 😂,1382316057365512198
TTRRMK,"OINP - April 13, 2021 - Changes to completeness check procedure for OINP applications #cndimm #Ontario #PNP #OINP #PR  https://t.co/cYzcjLKV8S https://t.co/EyNcg1gDLg",1382316009697247233
AndrewMLeber,"Some sense of expediting Special Immigrant Visas in yesterday's announcement, but backlogs have persisted even as official after official pays lip service to the program's importance.

https://t.co/kOEw606BQo https://t.co/LeEf9Wm6Nb",1382315990869020677
FATniipple,"White people leave they kids money, buy degrees, make they uneducated ass sons and daughters CEO’s just keep they foot on your nigger neck! Why are black people in the comments talking about jaycee can make his own money.. THATS NOT THE POINT NIG NOG!",1382315939144814594
Jeb2028,"@MattGertz @daveweigel What undocumented immigrant is going anywhere near a voting booth? 
It's like Republicans are completely ignorant of how humans work.",1382315936343060480
danalind1953,Chuck commented: I'm glad to see some younger people are now using cognitive thought process ... https://t.co/MDQjJZK9eE,1382315923235872770
somethingabtVEE,"White people: “it’s not about race, stop making it about race, stop talking about color....meanwhile they’re constantly making excuses ONLY for people of their race. Yeah it’s about race! You’re “people” invented the race card!!! So... https://t.co/4cF6HVVYUn",1382315743149178883
Kenneth176759,"@barrowandy @margaretthrosby @PaulMeekPerth @JayStill4 Reminding you

On the current circumstances, there is no one able to play the role of victim ever, I don't know who or what or how, 

The victim card is dismissed",1382315706906071045
YasmineMorroww,"While living in Texas since I graduated,  I’ve been called a Nigger several times by white men, almost attacked by a white lady in the Dairy Queen parking lot and almost run off the freeway by two white males.",1382315639658909708
WHORadio,Iowa says no to unaccompanied immigrant kids - right call? https://t.co/rG6qwrQKdP,1382315544410460163
kk_nguyen,"@MikeNaigIA, @iowapork, @IowaFarmBureau  -- I am so disappointed in Iowa policy makers call for more immigrant laborers and then nearly every Iowa policy maker being anti-immigrant.   https://t.co/UMoxNoUyUp",1382315512709922823
BoyceBailey,"@TonyCar57734381 @KateBurkeNHS @chrissiekat Oddly they hate the immigrant care workers that look after the elderly for a low wage.
The rag is dross.",1382315481504354310
Henok_David,@Monahen26379179 @Czooba Every thing is not related to skin color just so u know. Don't play the race card on every single thing. It's pathetic.,1382315410515693572
TUSK81,Good morning. Immigrant youth are #HereToStay.,1382315404685574151
wineorgifts,"@DonJonIV1 @nytimesarts Since South African immigrant Trevor Noah is criticizing US policing, I think it is appropriate to remind him about the skyrocketing crime rate &amp; lack of domestic security in his home country.  It's not ""a murder"" but murders.  Chicago x 1,000.",1382315285072510981
fairbairn77,Making fun of someone suffering form M.H or any type of issue is no joke but by saying 'they only care when its them or always playing the victim card DOESN'T HELP EITHER! I say once again i have fully been guilty of this as well but it's time to change,1382315270920896512
sherronnnn,nikolai and i taking advantage of our immigrant parents ignorance to technology 🙂 https://t.co/MGofsRqTjD,1382315238167609351
TraderItalian,"@binance $XTZ new ATH is on the road! 😎📈💥
EMA (50) is a good support!

$btc $eth $xrp $link $ltc $dot $ada $ltc $bch $xlm $bsv $xmr $eos $trx $snx $theta $cel $xem $aave $atom $neo $vet $cro $uni $mkr $ceth $dash $doge $fil $algo $band $sushi $zil $avax $bnb #crypto #bitcoin #eth #xrp https://t.co/nHws8BqrXO",1382315015961767939
DEXTHN0TE,@lionnzzzz @kllyseveride ok nigger hater im talkin to a yt wall here good day,1382315008688848897
somelaughboy1,@MichaelKellyIC Can you post details of anti immigrant types being delighted by this? Surely you wouldn't be making this up to make yourself look virtuous?,1382314905878073346
housplantmt,"first came sjw, then woke. what's next?",1382314846742544386
Sauceisfunny,Just said SJW and it physically hurt to type,1382314801158819850
itsavannahhh,@veryfunnyadm ffs they call everything ‘SjW’,1382314709311963148
DavidOrmsby,"Illinois Coalition for Immigrant and Refugee Rights @icirr virtual presser on SB 667, which bars law enforcement from collaborating w/ ICE in Illinois. Speakers: @SenatorAquino and @SenatorCelina Villanueva; 11:30 am. #twill https://t.co/46uZQTKhDt",1382314668056793088
BeingBachelor1,"@Ailaalia_ @deepsealioness @palkrishna358 She got busted bcus of her hypocrisy, now she will play victim card.",1382314589715517444
Kelley05081999,High School Student Destroys SJW Teacher Who Says She Is Smarter Than Th... https://t.co/c4kEEmcrK0 via @YouTube,1382314540730359813
TransAvocato,Avocato is just essentially an immigrant parent but if immigrant parents stayed humble and didn’t develop a god complex for giving their kid a better life than their own growing up,1382314435507855360
SkhumbaThole,@Baba_Angie1 @Kat_makola @BoitumeloMN Why race card,1382314400397279234
DEXTHN0TE,"@lionnzzzz @kllyseveride “to me” exactly, @ this point ill just call you nigger hater then",1382314368780664838
Robbocop44,"@zoyboyfoy @HeartScotNews @NicolaSturgeon She welcomed an 'immigrant' from Lithuania to Scotland,the b*stard scammed me out of 1400 quid on facebook marketplace just before Christmas last year,Nicola,can i have my £1400 back from 'one' of your thousands of un-vetted immigrants?Thanks Niccy hen!!",1382314367656603650
REAL_CUEBALL,"@TimScottSC Had a great police reform Bill. The Justice act. But Democrats shot it down, why?. They could NOT have a Black Republican have a reform Bill, it would take away there “Race Card” Tim knows America is NOT racist. @LeaderMcConnell supported it.",1382314355501465602
Starchildgem,@HeyGuysItsWhit U mad SJW?,1382314280473784324
Victim_Card_,"@OblivionX_21 @Bittruth1 Done 👍
Follow Back Please 🙏",1382314268838666241
maryenjoys,"I have a friend who is sjw and I found out this past week that all of their siblings had to share a car. She always talking about white privilege and how she is trying to be an ally. I was thinking white privilege where? Get to know white people, their lives aren that glamorous",1382314262337576960
HUENINGBBAKERY,"this isn't about kpop or anything, this is about a girl getting harassed just bcs she was doing her job as an artist and her company playing the victim card INSTEAD OF ACTUALLY FULLY TAKING ACTION ON WHATS WRONG.  PLS KEEP DROPPING THE TAGS !!!!!",1382314001770504194
BostonSchools,"In solidarity w/ immigrant &amp; undocumented @BostonSchools students &amp; families, @BPS_OEL is hosting a Virtual Immigrant Pride Week of Action starting on May 3, to bring awareness &amp; better understanding of our students’ &amp; families’ experiences. Learn more: https://t.co/fZyz1KU6va https://t.co/bdt5L8DtoA",1382313977259130883
maggie0405,Why the Left Ignores the Killing of a Pakistani Immigrant Uber Driver https://t.co/1cqM0tMKVX,1382313912054337538
TransAvocato,The way u guys talk abt the catos gets on my nerves so bad like not 2 be an immigrant but i understand these characters better than you actually,1382313623415095297
ArtHill70035909,@SenSchumer @SenWarren Again you want to put the cart ahead of the cart. Get to the issues of why higher education cost so much and change that first. Bringing up the race card means you don't know how to do your job.,1382313619447160832
mramony59,@mmfa Would White Fox say the same about their immigrant ancestors?,1382313619342438400
Ayahuas97589528,"@MichaelKellyIC Phrase your tripe more carefully.
It's anti-Mass Immigtation, not anti-immigrant.
We know that your Catholic Church has always considered Irish nationality and ethnicity a matter of no consequence.
Shame on all Irish priests, you should have learned patriotism from East Europe.",1382313312491290630
dpkbell82,@bethonyourpc @SkyNews All the time? 😂. Sometimes it's people playing the race card,1382313252001099776
mabh1832,"@Wrd2Ronnie So we are all racists? What abt you all playing the race card for some of your peoples criminal activity. Since 
 America is racist why do you live here? Don't  care what was on Fox in 2017",1382313201585561603
TheCityTroll,"Why the Left Ignores the Killing of a Pakistani Immigrant Uber Driver, by Dennis Prager | Creators Syndicate https://t.co/fjzW6YCfXD via @creatorsnation",1382313110246203395
carbo_bob,"@daxshepard @HankAzaria He had nothing to apologize over! Humor is humor, sometimes it hurts &amp; that’s when it gets people to THINK!! And Apu wasn’t HURT! At the time many Indians actually LOVED what Apu represented: a successful immigrant who owned his own biz, married w/kids &amp; had a Pontiac Trans Am!!",1382313068714151938
Eric_J_Dubois,"Marion Dewar Scholarship Fund (Ottawa Community Immigrant Services Organization - OCISO), deadline is April 23, 2021. For details on this and other scholarships with deadlines in April, see https://t.co/4l5WL6NgQV
@RidgemontHS @GuidanceSpartan https://t.co/D0t6xWwH0S",1382312925491236870
GovtsTheProblem,Weird how that totally disappeared from the news media once they found out the guy was a muslim immigrant. https://t.co/VEzNx209yL,1382312884575772672
DefiSniper,"🔴 Swapped $187K in $MKR for $ETH on #1inch 🐉

🐟 ($390K) #0x3143b1
https://t.co/mvZmHO2LJ7",1382312880813568000
MBSepulveda,"@alancornett And instead we will have a ""love police"" to enforce the numerous SJW laws on the books.  Instead of the Red Army, we will get the Cheka.",1382312872823435266
insipidllama,"@notanominous This guy just jerks himself off to the idea that he's open to new things. I see him post this, then the next status or something would be something like notallmen. Been going on for a couple years 😭",1382312855844777985
FreezRSA,Yall gonna notice the nigger sooner enuf!!👽⏳,1382312798630334475
T_ym88,@thittracer85 Do they even realise that DASSKs right hand man was a Muslim man? Growing up I hand uncle and aunts who where Muslim and they were NLD members. When people are racist themselves they will just pull the race card on everything.,1382312753562460168
beera_2002,"&gt;Preaches SJWism in religious affairs.
&gt;Tells others to be less preachy.

Is is necessary for every hindu religious activity to be SJW charade. Thoda toh natak band karo! https://t.co/ftKtzdEnpR",1382312748055470086
lextmc,"Bellamy considered true americanism as anti any immigrant that came from a race that couldn’t assimilate without lowering america’s racial standards.

he wrote the pledge on that basis. he wrote “for all” on that basis. so what contradiction are we pointing out exactly?",1382312724521127941
DovenDeath,@TeeExTee @YellowFlashGuy @TheRalphRetort @TheGatorGamer @Zidan_Lianciel is the boulder stream prediction finally coming true? Is Jihadi Jarbo actually going full SJW?,1382312717197963264
ladouchee,@tinymma @BrewsLeroyBoy Largest nonviolent lmao keep believing that narrative people are still in jail for weed. But defend communism go you my little cute SJW. Routinely kill? You realize how high the US population is? Can you name someone you know personally doubt it,1382312695492456450
naty420,"@AudaxMayer @komyounmusic @quill_monger @AndrewHilaryUS Ho, now we turn to race? Wow! White people don't get HIV? What a P.O.S. You, people, are lunatics! I'm reading and laughing at all the nonsense, especially people who is against it and don't even know the procedure, but I never thought one of you would bring the race card",1382312666706767875
Kami81075859,"@USEnvoyIran Dear  @POTUS  @VP 

Don't DISCRIMINATE !

Provide solutions for all denied immigrant visas including #DV_LOTTERY_2017_2020

We are the biggest victims of #muslimban

@USEnvoyIran https://t.co/RxL3XH5iH8 https://t.co/x0L85boPI6",1382312625707618309
Kami81075859,"@NicoletteGlazer Dear  @POTUS  @VP 

Don't DISCRIMINATE !

Provide solutions for all denied immigrant visas including #DV_LOTTERY_2017_2020

We are the biggest victims of #muslimban

@USEnvoyIran https://t.co/RxL3XH5iH8 https://t.co/EbKchUPZp9",1382312368701575175
joeypepsiii,@Breaking911 Y’all actually know the lineage of the police you love so much? Slave patrols then immigrant patrols and then police. Yeah definitely no racism built into the system.,1382312188426207237
taramintonmusic,Today marks 10 years living in the UK! #anniversary #immigrant https://t.co/GhZyAwTop1,1382312140456005632
AimbotFORTNITE_,@NReking @nnumby @LMGK_ Counter ratio + to old to be on Twitter + nigger + no aimbot + dead mom + nigger mom + to scared to say nigger,1382312116644888576
raizelharjo,the anti-immigrant takes in the replies of this tweet are not it https://t.co/uamE9A5LFv,1382312111271993346
Anthonyquintin5,"@foxnews #TuckerCarlson  
Who tf
are 
you 
calling
#immigrant ?
#bantuckercarlson 
#itsoverforfox",1382312074970292226
sp4good,"In the @sacbee_news, CA, NY, IL, lead state efforts to provide care &amp; aid to immigrant families hit by #COVID19. https://t.co/oaSKBZpoiK But to #ProtectFamilies nationwide, Congress must ensure that #pandemic relief reaches immigrant families in all states.",1382312023866929153
SocialTemi,Throughout my lifetime i have noticed that black people are the most racist race on earth and they play the victim card the most. This issue is something i think will never stop.,1382311975489835009
ThomasEvans1984,"@PresentTheKing @MinooOsborne @jgbakes @gnickodonnell @essexoldbird @BBCBreakfast Side note.

It really didn't take you long to lay on the victim card did it.

My term was perfectly legitimate as you outlined later in the tweet.

Europeans may have left the country. But a number of non-EU migrants have come and they are most welcome.",1382311974609027075
Kami81075859,"@yousef85059331 @AmbRice46 @Solmaz712 @VP @POTUS Dear  @POTUS  @VP 

Don't DISCRIMINATE !

Provide solutions for all denied immigrant visas including #DV_LOTTERY_2017_2020

We are the biggest victims of #muslimban

@USEnvoyIran https://t.co/RxL3XH5iH8 https://t.co/HwGDxvBJM9",1382311959979233282
itvracing,"Here's a look at today's Race Card! 

Watch LIVE
📺 @ITV4
📱 https://t.co/dzSEQkleBh

#ITVRacing https://t.co/amx8SeTzBz",1382311934641512449
terricking,"@SenTedCruz @dcexaminer Still doing nothing to help anyone...just partisan BS. I demand better representation for Texans! How about actually working on the border “crisis” or sensible immigration legislation. You are an immigrant, surely you understand?",1382311899077902336
Kami81075859,"@AmbRice46 @VP @POTUS Dear  @POTUS  @VP 

Don't DISCRIMINATE !

Provide solutions for all denied immigrant visas including #DV_LOTTERY_2017_2020

We are the biggest victims of #muslimban

@USEnvoyIran https://t.co/RxL3XH5iH8 https://t.co/YIvyy4XwNm",1382311857332092930
AprilCArmstrong,"""I am the poor white, fooled and pushed apart,
I am the Negro bearing slavery’s scars.
I am the red man driven from the land,
I am the immigrant clutching the hope I seek—
And finding only the same old stupid plan
Of dog eat dog, of mighty crush the weak."" --Langston Hughes",1382311775438258176
HappyandFree2B,"You just want to keep pushing the race card story. Why don’t you really help your peeps by stressing the importance of #1 Fathers in the home, #2 Education &amp; Trade school options (not CRT, which is just fantasy) &amp; #3 Return to Faith #GetPeopleOffWelfare https://t.co/oaBdCDgwqR",1382311729565212676
DavidMa81727965,@TonyEsquire @KSATRJ Fact is It doesn’t make the news. We don’t play the victim card....,1382311704390950914
Antonio38467400,@CNN THUGS. Its always a shopping spree when someone plays the race card!,1382311619766603779
EdScalzo,@CoriBush Keep using the race card. It's people like you that divide this country,1382311556378193925
cpt_crazy91,"@CThrillracing @dabfordale No. Actually most people I know just stopped watching the second he started playing the race card. Viewership went down, not up. Not sure if you understand how to read a stat chart.",1382311496458338304
Puk_G7XOXO,"Immigrant Song (Remastered) - Led Zeppelin
https://t.co/r6JCZhpzMx https://t.co/SyMIl3UYON",1382311469316931587
OfficialBaldie,Please make sure to report this illegal toxic immigrant 🤌 https://t.co/VNkUoP3R03,1382311450287468547
_EtniesJags,"Joe Budden dragged Spotify for months because of a “bad deal”, even played the race card 

But somehow he’s mad at mase for demanding his music rights from Diddy? 

This guy 🤣",1382311327864082432
EdWolkowycki,"That was me some 25 years ago.  For so many years I had tried so hard to anglicize my name so that as a kid from an “immigrant” home, I could be more Canadian.  When my beautiful wife asked me why I did that, I came to realize that Vol-ko-vitski is the “authentic” me https://t.co/xo7QnFOGwd",1382311320750555138
TheNotoriousRBF,The threshold was so low with my Korean immigrant conservative Christian parents that I basically followed a policy of not watching anything stronger than The Sound Of Music in their presence. https://t.co/evqojglKpN,1382311233358020614
MadaraTBH,So imagine waking up to messages from a guy ( @fnnnnv ) that called you nigger yesterday and trying to justify his actions when u block them.... @bbloodhounds since y’all support this imma be sure my immediate circle doesn’t support u #respectfully https://t.co/7t7ZdrMSnd,1382310999995383810
tomhandy1,"I just published 3 Ways to Hustle When You’re the Child of an Immigrant Yourself https://t.co/cRVIp7qFES 
#writer #writing",1382310896492371968
redheart,Why the Left Ignores the Killing of a Pakistani Immigrant Uber Driver | Frontpagemag https://t.co/obVbCwuJXo,1382310870294798341
mimisbrunn,"@ScottySacam97 Do none of these yellow vest people know that the French protest movement they named themselves after is radically right-wing white nationalist, anti-immigrant, anti-environmental and anti-taxation?",1382310778557059076
zipmex,"Announcement:
Date: Thursday, 15th April 2021
Time: 08.30 - 09.30 (GMT +7)

There will be a System Upgrade to improve stability on Zipmex. The exchange is still operate as normal. However, you will not be able to trade SXP, YFI, MKR, OMG, ENJ and ZMT during this period. https://t.co/Ysagf5M3Cr",1382310746344759301
delightedmoth,"cw police brutality

so last month a 19 year old immigrant died while in police custody here in germany. he ran away after getting confronted for smoking weed and was consequently beaten, pepper sprayed, and denied help or water afterwards https://t.co/SnfIZ9dCbx",1382310663310180352
actionkishore,"@swati_gs Why do u even reply to this Victim Card Placard Holder. He loves to Abuse Hindus ,Hindu Religion and Always hiding behind Victim Card Stand. Frustrated Ass🕳️ he is.",1382310616413577216
fofseno,@AkankeBillions Tryna play the victim card???,1382310556049276928
bootlegmanager1,"We only seem to hear about the #Criminals that are being shot by the police that are black people 
#why #racecard #mediaissue",1382310491108691968
FactTank,Key facts about the changing U.S. unauthorized immigrant population https://t.co/9d5gbyqAPB https://t.co/CQEbpXyWxX,1382310428689240067
DonnaMNeary,@DrETontheBorder provides clarity on ELLs and immigrant-origin students managing trauma - impacts on Ss and Ts -  LISTEN @EllevationEd @bSharpless_ @Aurora_Inst @knowledgeworks @stephenoonoo @emilyfranESL @ValentinaESL @ProfessorJVH @AvenCook @irina_mcgrath @KYTESOL @TESOL_Assn https://t.co/AZ1bHzEtIo,1382310373970284544
AmyGDal08328672,"You're missing a great optic, #CovidKim #TheKimReaper Imagine your next campaign TV ad. Not only using your grandkids as props but all those immigrant kids. And you'd spend no more time with the immigrants as you do your grandkids if the rumors are true. (not a lot)",1382310257049935872
TravelGov,"We are committed to reducing the backlog of immigrant visa applicants waiting to schedule appointments, while keeping our staff and applicants safe. Applicants are encouraged to monitor the embassy website for updates on visa services currently available. https://t.co/VRgYYwzGDz https://t.co/B9a4D6IBgJ",1382310242009092097
OCLF_FECO,"OCLF is happy to share that, thanks to the grant from the @ONTrillium, we will, once again, be working with aspiring Ontarian #entrepreneurs in #horticulture, in cooperation with our partners @YMCAYWCA_Ottawa. For details go to https://t.co/KmbLsS2UZY or the YMCA website. https://t.co/QRBNXcYWAV",1382310229627580417
AimbotFORTNITE_,@GripFNBR @nnumby @LMGK_ Counter counter ratio + don’t care + nigger + cancer is your cock,1382310184282902529
steventhilton63,@NRFoster_UK @ruth_rmknig @BBCNews May be try putting in the hard work to be the best of you  .. instead of chucking race card out is getting rather boring now .,1382310153706483717
skskskskthr,@pIayd0h I’m sorry I’m not white I’m a Nigger,1382310116154769410
BookSyrup,"@SabrinaVagina Yep. My family members were fire fighters who had to clean up its aftermath &amp; nurses who had to treat people &amp; obviously it was sad for them, but I don’t care if they’re going to use it for hatefulness. They could have gotten therapy, not supported anti-immigrant propaganda.",1382310092985544707
zimmermaneric,"A few years late, but - shocking negative effects of #gamergate detailed in NY Times today: ""becoming a gamergate ... caused their brains to shrink by roughly 20 percent"" https://t.co/1ylpH2GCnX",1382309947761950726
IAMStevenDA13,@VitamnZebra @RobertLusetich @MattWalshBlog Amazing isn't it. Woke leftist liberal sjw progressive democrats think it's okay to burn loot and murder half the country over the death of a criminal but it's treason to protest against an election of a man who is clearly in cognitive decline. lol,1382309877389869060
omnipresentbein,"@MagdaSzubanski Playing the victim card now😒
Are you really this stupid?",1382309810083799043
Anaamikaa9999,"@gagannaut_adi @RagulVadivelu @Indus_sapien @SiidJadhav @Saumya_miishra @PiyushGoyalOffc Looks like you are an ostrich who doesn't see the truth around you. Check how many suffered because of  false scst cases on them ,typical rona dhona victim card.Chdck how many officers  suffered because of their SCST employee in work space.",1382309786130149377
Anjali_MKR,"@hstylespics @Harry_Styles @HSHQ Adore You
I vote #AdoreYou as #BestLyrics at #iHeartAwards",1382309773635321857
The_MegaWhale,"Come join the MegaWhale family!

VIP members made 601.92% This MONTH! 

MegaWhale free channel 👇
➡️ https://t.co/TYpYjYm52s
💎Ask about VIP premium 💎

$Hbar $tfuel $zil $zec $enj $btt $rvn $cake $dash $snx $grt $dcr $mkr $near $matic $rune $etc https://t.co/S4Muaiae34",1382309619465211907
AutumneBrooke,"As usual, the media is going to play the victim race card.
Far from a sweetheart! 

https://t.co/JLQ3njbbdD",1382309538813054984
nikihamedi,"@AmbRice46 @VP @POTUS Diversity visa winners 2017-2020  
by Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#NoBan
#DV2017-2020",1382309487864913922
CosplayCatLuver,"@CaramelSoup @toonzguy So it goes on &amp; on😀

Even though a lot of these journalists companies put all the blame on COVID, they seem to live in a fantasy land where people are reading &amp; listen to the SJW reporting, &amp; we’re all not🤷🏼‍♀️",1382309453626798081
MichaelRoubain,The Immigrant Song--i am a Immigrant..so i always felt a soft spot for the song--i immigrated from South Africa to the U.S. in the 80's https://t.co/PNbjeDUK1t,1382309431354986500
cryptonomist4,"Paid channels thieve all gems from him
I'm just excited. You should subscribe now @gem_detecter

 $crdt $yfi $crw $amm $ngm $vgx $zil $ele $celr $eth $mkr $bsc $cake $bsv $inxt $tkmn $etc $xmr $xmv $kick $dash $hlc $nexo $chz $busd $coin $ren $flow $rad $bts $hot $aave $crs $ftt https://t.co/odF68NbIr1",1382309333426389006
PeterGoomba,@Nuvee15 @resuitener @michaelharriot Anyone not trying to play the victim/race card.,1382309210877218816
HorrorForgotten,"With all the #StarWars discussion on Revan going on, how long before Kathleen Kennedy goes all #SJW and changes cannon to make him female?  I bet #BrieLarson playing Maeve is a ruse and that is who she is really playing.  #Lame #FireKathleenKennedy https://t.co/KtxFgHqR6O",1382309186734854149
trillteacher,"@d_perez54 Sir, please put your victim card away lol",1382309131885875204
CoinDashh,"4/14 Coin Watchlist:
$MKR
$FIL
$ADA
$LINK 
$HBAR
$RVN
$XRP
$DOGE
$ATOM
$TRX",1382309024406908928
ChagasBoston,Join our Immigrant Health Symposium in honor of World #Chagas Day TODAY at 10:30am! Hear our panel of experts discuss #ImmigrantHealth and #HealthEquity @RefugeeSociety @BMCHealthEquity @NHMAmd @MassLeague @BMC_IRHC https://t.co/KmjPtaduQW https://t.co/5cQaIvpB7I,1382308837252870145
BabaLuhaso,Sexual offenses act which is predominantly anti-boy-child was passed by the same ‘male-dominated’ parliament. Lomé talks like a traumatized feminazi. https://t.co/A1eskdtBZW,1382308790305951750
PeterMatza,@BritishAlba @DCBMEP Conflating several points here. We dont have uncontrolled to the extent of 2003. Immigration is medium term net beneficial. London has lots of non immigrant lefty voters get boris has an 80 seat majority.,1382308750594281475
Centrists2Cents,"@trysh_mc I’m very sorry to hear you think I’m “racist adjacent” because I don’t agree with you on reparations and think that treating people differently based on race is wrong. 

By throwing the race card around so freely you belittle it for when actual racism needs to be called out.",1382308697435557888
aborch1,@DMRegister What’s that have to do with Illegal immigrant children?  What part of illegal do you not understand?,1382308685804802051
call_me_down,@AJ_Irrelevancy I’ll make the new sjw to cancel the horny,1382308487275941891
Chile_Racing,"Tomorrow's 19 race card at Hipo Chile is now priced, and available for download for all members at https://t.co/iIb2RQFO2n https://t.co/0xePGQ66Z0",1382308396616069123
dark__horse007,"@HunarTweets In minority they play victim card
In majority they play civil war 
#CivilWarinPakistan",1382308366391730176
i_harrow,@Playerunkn0wn0 @BackWoodBandit7 @disclosetv The terror card like israel attacking them all the time then playing the victim card??,1382308366119227399
OriginalJakobe,"@greatwhite_hope @BoardFigures @kirchn3r @bobbyjclark80 @SuperWoman045 @davidmweissman No. It's your use of pejoratives like ""sjw"" and ""cuck,"" your intentional defamation of the victim, your complete lack of understanding racial prejudice, and your fascist bootlicking tendencies that betray who you really are. Not that you don't know what manslaughter is.",1382308239111553031
koulh13,@tehseenp popu in order to remain in limeight became a party in this Maha vasooli agadi to get bounty from vasooli agaadi which is pulling in three different directions to prove themselves as disaster so leave this victim card and introspect what you did to maharashtra with your nonsense,1382308086933647367
khalsa_iyer,@AgentSaffron Doing SJW taking Sri Rama's name. 😠,1382308035868037124
gajayhawk,"@thehill This is such BS...tell the whole story.  The CBC declined all invitations during the previous administration.  But, I guess that would put the race card in the wrong place...",1382307902015279116
QueenAlyx,@shannphoenix listen i'd be playing the victim card too if literally half the fucking internet was shitting on me,1382307885791682562
IanStansfield14,"@thatmikeychick Imagine getting offended because someone destroyed the house of cards you built telling yourself that STD was anything other than a SJW Mary Sue wet dream,it's badly acted ,badly written Woke platform drivel best flushed down the toilet",1382307844201021444
Uptownsasquatc2,"@nicklaughs1986 @TBlandPcMCP @tariqnasheed If you dont want to hear black people complain you're free to return to what ever nation your forefathers fled &amp; failed in!  You're not even a real American,   What are you? A Descendant of ellis island immigrants who failed or are you a immigrant yourself?",1382307792611127308
megansmolenyak,"Can't believe it's been 20 years! 🗽

Happy 20th Anniversary, Ellis Island Immigrant Database!
#genealogy #Immigration 

https://t.co/xHpG2uDG9j",1382307777603907587
muslimban2,"@BarackObama Diversity visa winners 2017-2020 denied by Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#NoBan
#DV2017-2020 #RamadanKareem https://t.co/ufMbUnxvBv",1382307767185256450
shockraid,@flazz11i sjw cucks these days,1382307727129608193
kriiss7_,@strayleos @leighracha 😭 bbl let’s u say ass so i wanted to see if it’ll let u say nigga and it didn’t so then i tried nigger...,1382307714139889664
Nan29830392,@toddstarnes Read the law Will.  It merely asks for IDENTIFICATION.  I’m through with you and your movies.  You are the one playing the race card,1382307654165467137
Dragao110,"@liviapromised Push that race card Harris👍🏼
How is that border crisis?",1382307594937769985
md_bites,@GretchenCarlson @ADL Illegal immigration has  an impact on who gets elected and also influences the culture - but dems don’t want it even discussed.  Cancel culture loves to play the race card.,1382307589426323464
muslimban2,"@POTUS @FLOTUS Diversity visa winners 2017-2020 denied by Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#DV2017-2020 #RamadanKareem  #ramadanday2 https://t.co/pz0nf8fIhZ",1382307566894600197
Sunflower6777,"@lavern_spicer CCP is being involved!

CCP has plan to play race card to divide US.

During past over 70 years of CCP history in China, they did all they could to divide Chinese people into different levels, people hate each other then no unity. Then they can control each individual!

Wake up!",1382307462913650690
Timviewer,@TheOfficerTatum Thank you for your great message. You never disappoint me! All of this was preventable if he didn't resist arrest like that. I'm sick of people playing the victim card and treating him like a saint. #StopResistingArrest https://t.co/EB5KmdkD88,1382307393585913869
RenaBlueDem,"@tify330 @brat2381 @rosiegirl1957 Ok. I’m an Irish immigrant, I’ll do something from the Emerald Isle.",1382307308512886792
VanDerMakwinja,@fhindy Eish my nigger go nzema...go a nyewa tota. Condom e nale mosola 🤦🏾‍♂️😭,1382307306445082628
muslimban2,"@FLOTUS Diversity visa winners 2017-2020 denied by Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#NoBan
#DV2017-2020 #RamadanKareem https://t.co/wBAGHSQRqT",1382307226044485633
RealACDonaldson,"@PeterMDavies80 @D1sTrAcTiOnBeKy @NoahCRothman So the rich are getting richer, the evil big businesses hire more warehouse slaves. Meanwhile the small business owner lost everything they worked to build, but hey at least they've got that Amazon warehouse job so you get your package fast while immigrant labor mows your lawn.",1382307073031954435
WLOYisPlaying,Let Me Show You by Frankie Paul on Every Nigger Is A Star (WMG - Greensleeves Records) #NowPlaying,1382306909940715523
AdrianCikguTeoh,"@realDailyWire when caught with their pants down, pull the race card again",1382306871176925190
Dr_EthicsGate,Label advocacy and commentary. #gamergate,1382306805850726406
PastelN0ir,"""Cyberpunk is better than SJW of us 2""
Better at what, having people unanimously know how to feel about it which is shit",1382306789383839745
magapart2,@CoriBush It’s not always about race. Why don’t you teach Black boys to comply with police officers and then police officers won’t be put in a position of having to choose any kind of force. Always Black people using the race card. #BlueLivesMatter #LiberalismIsAMentalDisorder,1382306701605502980
neli23144460,"@AILANational Diversity visa established by the congress should've made DV winners 2017-2020 (denied by Muslim/African/Immigrant Bans) lawful permanent residents of US. Ignoring them via discriminatory bans is overruling the will of US congress
#I_Want_My_Miracle_Back 
#MuslimBan 
#DV2017-2020 https://t.co/Z0NVILNkEI",1382306624082087937
